ID[整型],名称[string],界面大类[整型](1事件 2条件 3动作 4取值 5流程控制 6变量 7自定义),界面子类[整型]【1通用，2游戏，3玩家，4生物，5方块，6道具，7变量，8控制，9自定义，10数学，11组，12计时器，13界面，14特效，15音频，16图文信息，17开发者，18赋值，19数据存储，21区域，22位置，23数值，24字符串，25布尔值，26生物类型，27排行榜，28一维表，29世界，30二维表，31对象，32角色，33实体，34投掷物，35掉落物，36蓝图】,形状类型[数值](1事件 2条件 3动作 4取值 5重复执行 6次数重复执行 7重复执行直到 8退出循环 9如果那么 如果那么否则 10保持等待直到),简略显示[数值]【在库里是否缩略显示，1=是，0=否】,描述[string],图标[string],"3.0组件场景筛选（-3 完全不显示,-2 只在选择器中使用,-1 全显示,0 实体 ，1  生物，2  玩家， 3 世界，4 空对象，5 方块5，6 UI，7 道具，8 状态，9 地形，11 配方，12 方块材质，13 熔炼编辑，14 区域，15 投掷物，16 位置，17 掉落物，1001 持续效果，1002 瞬时效果）",传参[string],左右值标记[整型]1常量0变量,返回值[整型],参数1类型[string],参数1默认值[string],参数2类型,参数2默认值,参数3类型,参数3默认值,参数4类型,参数4默认值,参数5类型,参数5默认值,参数6类型,参数6默认值,参数7类型,参数7默认值,参数8类型,参数8默认值,参数9类型,参数9默认值,参数10类型,参数10默认值,参数11类型,参数11默认值,显示控制（0=默认全部可见 1=仅开发者可见 2=仅999渠道可见 3=4位数迷你号可见  4 = 仅国内可见  5 = 仅海外可见 6 = 仅国内开发者可见 7 = 仅海外开发者可见）,积木间距值（间距值默认为60，超过60会开始变高）,说明,是否显示详细说明（0和空不显示，1显示）,创建的版本,,,
40008,最后创建的特效类型,4,14,4,1,最后创建的特效类型,,-2,,1,44,,,,,,,,,,,,,,,,,,,,,,,,,306762,1,1.42.0,1150,,
120001,随机特效类型,4,14,4,1,随机的特效类型,,-1,,1,44,,,,,,,,,,,,,,,,,,,,,,,,95,306763,1,1.42.0,1151,,
120003,特效类型组,4,14,4,0,特效类型组%1,,-2,,1,60,1071|1|0,,,,,,,,,,,,,,,,,,,,,,,,306764,1,1.42.0,1152,,
60501022,投掷物组,4,34,4,0,投掷物组%1,,-2,,1,60,3060|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1153,,
60501023,掉落物组,4,35,4,0,掉落物组%1,,-2,,1,60,3061|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1154,,
60501024,元件组,4,13,4,0,元件组%1,,-2,,1,60,3136|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1155,,
60501025,图片组,4,13,4,0,图片组%1,,-2,,1,60,3137|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1156,,
60501026,对象组,4,31,4,0,对象组%1,,-2,,1,60,1201|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1157,,
60501027,角色组,4,32,4,0,角色组%1,,-2,,1,60,3095|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1158,,
60501028,状态组,4,32,4,0,状态组%1,,-2,,1,60,3059|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1159,,
60501029,音效组,4,15,4,0,音效组%1,,-2,,1,60,3078|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1160,,
60501030,外观类型组,4,31,4,0,外观类型组%1,,-2,,1,60,3138|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1161,,
60501031,实体组,4,33,4,0,实体组%1,,-2,,1,60,3020|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1162,,
60501032,实体类型组,4,33,4,0,实体类型组%1,,-2,,1,60,3139|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1163,,
60501033,玩家组,4,3,4,1,玩家组%1,,暂时不要,,0,60,1019|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1164,,
60501034,生物类型组,4,4,4,1,生物类型组%1,,暂时不要,,0,60,1069|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1165,,
60501035,生物组,4,4,4,1,生物组%1,,暂时不要,,0,60,1033|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1166,,
60501036,方块类型组,4,5,4,1,方块类型组%1,,暂时不要,,0,60,1067|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1167,,
60501037,道具类型组,4,6,4,1,道具类型组%1,,暂时不要,,0,60,1068|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1168,,
60501038,布尔值组,4,11,4,0,布尔值组%1,,暂时不要,,0,60,1066|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1169,,
60501039,数值组,4,11,4,0,数值组%1,,暂时不要,,0,60,1064|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1170,,
60501040,字符串组,4,11,4,0,字符串组%1,,暂时不要,,0,60,1065|0|0,,,,,,,,,,,,,,,,,,,,,,,95,,,1.42.0,1171,,
60501041,位置组,4,11,4,0,位置组%1,,暂时不要,,0,60,1062|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1172,,
60501042,区域组,4,11,4,0,区域组%1,,暂时不要,,0,60,1063|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1173,,
60501043,计时器组,4,11,4,0,计时器组%1,,暂时不要,,0,60,1070|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1174,,
60501044,特效类型组,4,14,4,0,特效类型组%1,,暂时不要,,0,60,1071|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1175,,
60501045,投掷物组,4,34,4,0,投掷物组%1,,暂时不要,,0,60,3060|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1176,,
60501046,掉落物组,4,35,4,0,掉落物组%1,,暂时不要,,0,60,3061|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1177,,
60501047,元件组,4,13,4,0,元件组%1,,暂时不要,,0,60,3136|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1178,,
60501048,图片组,4,13,4,0,图片组%1,,暂时不要,,0,60,3137|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1179,,
60501049,对象组,4,31,4,0,对象组%1,,暂时不要,,0,60,1201|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1180,,
60501050,角色组,4,32,4,0,角色组%1,,暂时不要,,0,60,3095|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1181,,
60501051,状态组,4,32,4,0,状态组%1,,暂时不要,,0,60,3059|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1182,,
60501052,音效组,4,15,4,0,音效组%1,,暂时不要,,0,60,3078|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1183,,
60501053,外观类型组,4,31,4,0,外观类型组%1,,暂时不要,,0,60,3138|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1184,,
60501054,实体组,4,33,4,0,实体组%1,,暂时不要,,0,60,3020|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1185,,
60501055,实体类型组,4,33,4,0,实体类型组%1,,暂时不要,,0,60,3139|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1186,,
260001,特效类型组中指定编号的特效类型,4,14,4,1,%1中编号为%2的特效类型,,-1,,0,44,1071|1|0,,1005|1|0,1|1,,,,,,,,,,,,,,,,,,,,,306765,1,1.42.0,1187,,
260002,特效类型组中的随机特效类型,4,14,4,1,%1中的随机特效类型,,-1,,1,44,1071|1|0,,,,,,,,,,,,,,,,,,,,,,,,306766,1,1.42.0,1188,,
60513001,所有特效类型,4,14,4,0,所有特效类型,,暂时不要,,1,70,1071|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.44.0,1189,,
10022,音调转换为数值,4,15,4,1,%1转换为数值,,-1,,1,6,1049|1|2,,,,,,,,,,,,,,,,,,,,,,,,306767,1,1.42.0,1190,,
90024,音效,4,15,4,1,音效%1,,-2,,1,52,1046|1|0,,,,,,,,,,,,,,,,,,,,,,,,306768,1,1.42.0,1191,,
290001,随机音效,4,15,4,0,随机音效,,-1,,1,45,,,,,,,,,,,,,,,,,,,,,,,,,306769,1,1.42.0,1192,,
60519001,所有音效,4,15,4,0,所有音效,,-1,,1,378,,,,,,,,,,,,,,,,,,,,,,,,,306770,1,1.44.0,1193,,
40017,事件中的音乐,4,15,4,1,事件中的音乐,,暂时不要,,1,79,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1194,,
150010,图片,4,16,4,1,图片为%1，大小为%2倍，不透明度为%3%，编号为%4,,-1,,1,56,1076|1|0,,1005|1|0,1|1,1005|1|0,1|100,1005|1|0,1|1,,,,,,,,,,,,,,,0,,306771,1,1.42.0,1195,,
270004,道具类型的图标,4,16,4,0,%1的图标,,-1,,1,75,1028|1|0,2|12005,,,,,,,,,,,,,,,,,,,,,,,306772,1,1.42.0,1196,,
270005,生物的图标,4,16,4,0,%1的图标,,-1,,1,75,1031|1|0,,,,,,,,,,,,,,,,,,,,,,,,306773,1,1.42.0,1197,,
270006,生物类型的图标,4,16,4,0,%1的图标,,-1,,1,75,1032|1|0,2|3400,,,,,,,,,,,,,,,,,,,,,,,306774,1,1.42.0,1198,,
270007,状态的图标,4,16,4,0,%1的图标,,-1,,1,75,1037|1|0,2|4001,,,,,,,,,,,,,,,,,,,,,,,306775,1,1.42.0,1199,,
270008,方块类型的图标,4,16,4,0,%1的图标,,-1,,1,75,1025|1|0,2|200,,,,,,,,,,,,,,,,,,,,,,,306776,1,1.42.0,1200,,
270010,获取玩家快捷栏图标,4,16,4,0,%1快捷栏为%2的图标,,暂时不要,,1,75,1018|1|0,3|60009,1005|1|0,1|1,,,,,,,,,,,,,,,,,,,,95,,,1.42.0,1201,,
150001,文字板,4,16,4,1,内容为%1的文字板，字体大小%2，不透明度%3%，编号%4，自动换行%5，绑定变量%6,,-1,,1,56,1010|1|0,1|300142,1005|1|0,1|16,1005|1|0,1|0,1005|1|0,1|1,1013|1|0,5|100001,1013|1|0,5|100002,,,,,,,,,,,,,306777,1,1.42.0,1202,,
150002,漂浮文字,4,16,4,1,内容为%1的漂浮文字，字体大小%2，编号%3,,-1,,1,56,1010|1|0,1|300142,1005|1|0,1|16,1005|1|0,1|1,,,,,,,,,,,,,,,,,,,306778,1,1.42.0,1203,,
150003,进度条,4,16,4,1,当前值%1、最大值%2的进度条，颜色%3，编号%4，绑定变量%5,,-1,,1,56,1005|1|0,1|100,1005|1|0,1|100,1056|1|0,1|0xF44336,1005|1|0,1|1,1013|1|0,5|100002,,,,,,,,,,,,,,95,306779,1,1.42.0,1204,,
150005,指向位置的箭头,4,16,4,1,指向%1的箭头，大小%2，颜色%3，编号%4,,-1,,1,56,1002|1|0,,1005|1|0,1|1,1056|1|0,1|0xF44336,1005|1|0,1|1,,,,,,,,,,,,,,,,95,306780,1,1.42.0,1205,,
150007,指向位置的引导面,4,16,4,1,指向%1的引导面，大小%2，颜色%3，编号%4,,-1,,1,56,1002|1|0,,1005|1|0,1|1,1056|1|0,1|0xF44336,1005|1|0,1|1,,,,,,,,,,,,,,,,95,306781,1,1.42.0,1206,,
150009,指向位置的引导线,4,16,4,1,指向%1的引导线，大小%2，颜色%3，编号%4,,-1,,1,56,1002|1|0,,1005|1|0,1|1,1056|1|0,1|0xF44336,1005|1|0,1|1,,,,,,,,,,,,,,,,95,306782,1,1.42.0,1207,,
130001,获取当前播放广告位的名字,4,17,4,0,获取当前播放广告位的名字,,暂时不要,,1,11,1083|1|2,5|600001,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1208,,
130002,获取当前房间类型,4,17,4,0,获取当前房间类型,,-1,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1209,,
300001,服务器获取的位置,4,19,4,0,服务器获取的位置,,暂时不要,,1,3,1083|1|2,5|600001,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1210,,
300002,服务器获取的区域,4,19,4,0,服务器获取的区域,,暂时不要,,1,2,1083|1|2,5|600001,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1211,,
300014,服务器获取的名称（键）,4,19,4,0,获取服务器和排行榜索引名称（键）,,暂时不要,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1212,,
300011,服务器获取的计时器,4,19,4,0,服务器获取的计时器,,暂时不要,,1,39,1083|1|2,5|600001,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1213,,
300013,排行榜获取的排名,4,19,4,0,排行榜获取的排名,,暂时不要,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1214,,
60525005,区域预制,4,21,4,1,%1预制,,暂时不要,,1,383,3087|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.44.0,1215,,
100012,区域,4,21,4,1,区域%1,,-2,,1,52,1001|1|0,,,,,,,,,,,,,,,,,,,,,,,,306783,1,1.42.0,1216,,
40022,事件中的区域,4,21,4,1,事件中的区域,,-1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,306784,1,1.42.0,1217,,
10007,区域的中央位置,4,21,4,1,%1的中央位置,,暂时不要,,1,3,1001|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1218,,
10008,区域中的随机位置,4,21,4,1,%1的随机位置,,暂时不要,,1,3,1001|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1219,,
60512001,区域的中央|随机位置,4,21,4,1,%1的%2,,-1,,1,3,1001|1|0,,3049|1|2,5|3490001,,,,,,,,,,,,,,,,,,,,,306785,1,1.44.0,1220,,
10001,位置转临时区域,4,21,4,1,以%1为中心点，半径为（%2，%3，%4）的临时区域,,-1,,1,2,1002|1|0,,1005|1|0,1|5,1005|1|0,1|5,1005|1|0,1|5,,,,,,,,,,,,,,,,,306786,1,1.42.0,1221,,
10002,区域偏移,4,21,4,1,%1沿坐标轴偏移（%2，%3，%4）,,暂时不要,,1,2,1001|1|0,,1005|1|0,1|1,1005|1|0,1|1,1005|1|0,1|1,,,,,,,,,,,,,,,,,,,1.42.0,1222,,
10003,扩大区域,4,21,4,1,将%1三轴大小分别扩大X%2，Y%3，Z%4格,,暂时不要,,1,2,1001|1|0,,1005|1|0,1|5,1005|1|0,1|5,1005|1|0,1|5,,,,,,,,,,,,,,,,95,,,1.42.0,1223,,
100011,位置,4,22,4,1,位置%1,,-2,,1,52,1002|1|0,,,,,,,,,,,,,,,,,,,,,,,,306787,1,1.42.0,1224,,
40003,事件中的位置,4,22,4,1,事件中的位置,,-1,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,306788,1,1.42.0,1225,,
10005,指定坐标位置,4,22,4,1,坐标值 X%1Y%2Z%3的位置,,-1,,1,3,1005|1|0,1|0,1005|1|0,1|1,1005|1|0,1|1,,,,,,,,,,,,,,,,,,,306789,1,1.42.0,1226,,
20006,位置的坐标值,4,22,4,0,%1的%2坐标值,,-1,,1,6,1002|1|0,,1133|1|2,5|980001,,,,,,,,,,,,,,,,,,,,,306790,1,1.42.0,1227,,
60524002,坐标向量值,4,22,4,1, X%1Y%2Z%3的向量,,-1,,1,3,1005|1|0,1|1,1005|1|0,1|1,1005|1|0,1|1,,,,,,,,,,,,,,,,,,,306791,1,1.44.0,1228,,
10006,位置偏移（改变原位置）,4,22,4,1,%1沿坐标轴偏移（%2，%3，%4）,,暂时不要,,1,3,1002|1|0,,1005|1|0,1|1,1005|1|0,1|1,1005|1|0,1|1,,,,,,,,,,,,,,,,,,,1.42.0,1229,,
10024,位置偏移（不改变原位置）,4,22,4,1,%1沿坐标轴偏移（%2，%3，%4）,,暂时不要,,1,3,1002|1|0,,1005|1|0,1|1,1005|1|0,1|1,1005|1|0,1|1,,,,,,,,,,,,,,,,,,,1.42.0,1230,,
60524003,位置偏移（不改变原位置）,4,22,4,1,%1偏移量%2，%3，%4(%5),,-1,,1,3,1002|1|0,,1005|1|0,1|1,1005|1|0,1|1,1005|1|0,1|1,3080|1|2,5|3800001,,,,,,,,,,,,,,,307404,1,1.44.0,1231,,
40004,出生点,4,22,4,0,出生点，位置在%1,,-1,,1,3,3143|1|0,3|60505020,,,,,,,,,,,,,,,,,,,,,,,40004,1,1.42.0,1232,,
60502009,玩家的复活点,4,22,4,0,%1的复活点,,-1,,1,3,1018|1|0,3|60009,,,,,,,,,,,,,,,,,,,,,,,,,1.47.0,1233,,
60502002,获取位置所在的地形组,4,22,4,1,%1所在的地形组，位置在%2,,-1,,1,138,1002|1|0,,3143|1|0,3|60505020,,,,,,,,,,,,,,,,,,,,,307406,1,1.44.0,1234,,
100002,位置间的的距离,4,22,4,0,%1与%2的距离,,-1,,1,6,1002|1|0,,1002|1|0,,,,,,,,,,,,,,,,,,,,,,307407,1,1.42.0,1235,,
20007,位置间的水平角度,4,22,4,1,%1与%2间的水平角度,,暂时不要,,1,6,1002|1|0,,1002|1|0,,,,,,,,,,,,,,,,,,,,,,,,1.42.0,1236,,
20008,位置间的垂直角度,4,22,4,1,%1与%2间的垂直角度,,暂时不要,,1,6,1002|1|0,,1002|1|0,,,,,,,,,,,,,,,,,,,,,95,,,1.42.0,1237,,
60524004,位置间的水平|垂直角度,4,22,4,1,%1与%2间的%3,,-1,,1,6,1002|1|0,,1002|1|0,,3048|1|2,5|3480001,,,,,,,,,,,,,,,,,,,307408,1,1.44.0,1238,,
60524005,判断位置能否作为刷怪点，返回Y坐标,4,22,4,1,%1能否作为刷怪点，返回Y坐标，位置在%2,,-1,,1,6,1002|1|0,,3143|1|0,3|60505020,,,,,,,,,,,,,,,,,,,2,,307409,1,1.44.0,1239,,
100008,位置到位置的方向,4,22,4,1,%1到%2的方向,,-1,,1,46,1002|1|0,,1002|1|0,,,,,,,,,,,,,,,,,,,,,,307410,1,1.42.0,1240,,
10026,数值,4,23,4,1,数值%1,,-2,,1,52,1005|1|0,,,,,,,,,,,,,,,,,,,,,,,,307411,1,1.42.0,1241,,
10027,字符串,4,24,4,1,字符串%1,,-2,,1,52,1010|1|0,,,,,,,,,,,,,,,,,,,,,,,95,307412,1,1.42.0,1242,,
10049,状态类型名,4,29,4,1,%1的类型名,,暂时不要,,1,11,1037|1|0,,,,,,,,,,,,,,,,,,,,,,0,,,,1.42.0,1243,,
10050,状态类型描述,4,29,4,1,%1的插件描述,,暂时不要,,1,11,1037|1|0,,,,,,,,,,,,,,,,,,,,,,0,,,,1.42.0,1244,,
60514001,状态类型的描述,4,29,4,1,%1的 %2,,-1,,1,11,1037|1|0,,3051|1|2,5|3510001,,,,,,,,,,,,,,,,,,,0,,307413,1,1.44.0,1245,,
60514002,所有状态(有益、有害),4,29,4,1,%1的状态,,-1,,1,359,3092|1|2,5|3920001,,,,,,,,,,,,,,,,,,,,,0,,307414,1,1.44.0,1246,,
60501001,此对象,4,31,4,1,此对象,,"0,1,2,3,4,5,6,14,16",,1,47,,,,,,,,,,,,,,,,,,,,,,,,,307415,1,1.44.0,1247,,
60505019,对象转换类型,4,31,4,1,%1转换为%2类型,,-1,,1,17,1048|1|0,,3140|1|2,5|4400001,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1248,,
60501002,获取属性,4,31,4,1,获取%1的%2的%3,,-1,,,307,1048|1|0,,3002|0|0,,3003|0|0,,,,,,,,,,,,,,,,,,,,307416,1,1.44.0,1249,,
60501003,返回对象的指令执行结果,4,31,4,1,返回值:执行%1的%2的%3,,-1,,,307,1048|1|0,,3002|0|0,,3004|0|0,,,,,,,,,,,,,,,,,,,100,307417,1,1.44.0,1250,,
60502010,获取组件的id,4,31,4,1,%1的id,,暂时不要,,1,11,3002|0|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.44.0,1251,,
60505014,创建对象,4,31,4,1,创建%1 模板%2位置%3，位置在%4,,-1,,1,30,3066|1|2,5|3660001,1032|1|0,2|3400,1002|1|0,3|40003,3143|1|0,3|60505020,,,,,,,,,,,,,,,0,,307418,1,1.44.0,1252,,
60505009,对象的图标 ,4,31,4,1,%1的图标,,暂时不要,,1,75,1048|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.44.0,1253,,
60505010,对象的外观 ,4,31,4,1,%1的外观,,-1,,1,59,1048|1|0,,,,,,,,,,,,,,,,,,,,,,,,307419,1,1.44.0,1254,,
60505011,对象的位置,4,31,4,1,%1的位置,,-1,,1,3,1048|1|0,,,,,,,,,,,,,,,,,,,,,,,,307420,1,1.44.0,1255,,
60505012,对象的模型水平|垂直角度,4,31,4,1,%1的%2角度,,-1,,1,6,1048|1|0,,1147|1|2,5|1480001,,,,,,,,,,,,,,,,,,,,,307421,1,1.44.0,1256,,
60505013,获取对象的预制类型,4,31,4,1,获取%1对象%2的预制类型,,-1,,1,31,3066|1|2,5|3660001,1048|1|0,,,,,,,,,,,,,,,,,,,,,,,,1.44.0,1257,,
60525007,预制名,4,31,4,1,%1的%2,,暂时不要,,1,11,3083|1|0,,3051|1|2,5|3510001,,,,,,,,,,,,,,,,,,,0,,,,1.44.0,1258,,
60525008,预制的外观,4,31,4,1,%1的外观,,暂时不要,,1,59,3083|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.44.0,1259,,
60525009,预制转换为类型,4,31,4,1,%1转换为 %2,,暂时不要,,1,31,3083|1|0,,3098|1|2,5|3980002,,,,,,,,,,,,,,,,,,,,,,,1.44.0,1260,,
60525010,预制的图标,4,31,4,1,%1的图标,,暂时不要,,1,75,3083|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.44.0,1261,,
40018,执行动作的对象,4,31,4,0,执行动作的对象,,暂时不要,,1,47,,,,,,,,,,,,,,,,,,,,,,,,95,,,1.42.0,1262,,
150004,指向对象的箭头,4,31,4,1,指向%1的箭头，大小%2，颜色%3，编号%4,,-1,,1,56,1048|1|0,,1005|1|0,1|1,1056|1|0,1|0xF44336,1005|1|0,1|1,,,,,,,,,,,,,,,,,307422,1,1.42.0,1263,,
150006,指向对象的引导面,4,31,4,1,指向%1的引导面，大小%2，颜色%3，编号%4,,-1,,1,56,1048|1|0,,1005|1|0,1|1,1056|1|0,1|0xF44336,1005|1|0,1|1,,,,,,,,,,,,,,,,,307423,1,1.42.0,1264,,
150008,指向对象的引导线,4,31,4,1,指向%1的引导线，大小%2，颜色%3，编号%4,,-1,,1,56,1048|1|0,,1005|1|0,1|1,1056|1|0,1|0xF44336,1005|1|0,1|1,,,,,,,,,,,,,,,,,307424,1,1.42.0,1265,,
60505025,指向位置的寻路引导线,4,31,4,1,指向%1的寻路引导线，编号%2，对%3可见,,-1,,1,56,1002|1|0,,1005|1|0,1|1,3008|1|0,3|60006,,,,,,,,,,,,,,,,,,,,1,1.52.0,1265,,
10061,射线打到的对象,4,31,4,1,从%1向%2发射%3格的射线打到的%4，位置在%5,,-1,,1,24,1002|1|0,,1047|1|0,5|350005,1005|1|0,1|10,1157|1|2,5|1560001,3143|1|0,3|60505020,,,,,,,,,,,,,,,307425,1,1.42.0,1266,,
60505018,射线打到的位置,4,31,4,1,从%1向%2发射%3格的射线打到的%4的位置，位置在%5,,-1,,1,3,1002|1|0,,1047|1|0,5|350005,1005|1|0,1|10,1157|1|2,5|1560001,3143|1|0,3|60505020,,,,,,,,,,,,,,,,,1.50.0,1267,,
60505015,世界对象,4,31,4,1,世界对象,,-2,,1,47,3008|1|0,3|60009,,,,,,,,,,,,,,,,,,,,,,,,,1.45.0,1268,,
60505016,界面对象,4,31,4,1,%1对象,,-2,,1,47,1074|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.45.0,1269,,
60505017,实体对象,4,31,4,1,%1对象,,-2,,1,47,3019|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.47.0,1270,,
10018,玩家对象,4,31,4,1,%1对象,,-2,,1,47,1018|1|0,,,,,,,,,,,,,,,,,,,,,,,,307426,1,1.42.0,1271,,
10019,生物对象,4,31,4,1,%1对象,,-2,,1,47,1031|1|0,,,,,,,,,,,,,,,,,,,,,,,,307427,1,1.42.0,1272,,
10020,投掷物对象,4,31,4,1,%1对象,,-2,,1,47,1044|1|0,,,,,,,,,,,,,,,,,,,,,,,,307428,1,1.42.0,1273,,
10021,掉落物对象,4,31,4,1,%1对象,,-2,,1,47,1030|1|0,,,,,,,,,,,,,,,,,,,,,,,,307429,1,1.42.0,1274,,
60505001,玩家对象|组,4,31,4,1,%1对象|对象组,,-2,,1,311,3008|1|0,3|60009,,,,,,,,,,,,,,,,,,,,,,,307430,1,1.44.0,1275,,
60505002,生物对象|组,4,31,4,1,%1对象|对象组,,-2,,1,311,3013|1|0,,,,,,,,,,,,,,,,,,,,,,,,307431,1,1.44.0,1276,,
60505003,掉落物对象|组,4,31,4,1,%1对象|对象组,,-2,,1,311,3014|1|0,,,,,,,,,,,,,,,,,,,,,,,,307432,1,1.44.0,1277,,
60505004,投掷物对象|组,4,31,4,1,%1对象|对象组,,-2,,1,311,3015|1|0,,,,,,,,,,,,,,,,,,,,,,,,307433,1,1.44.0,1278,,
60505005,区域对象|组,4,31,4,1,%1对象|对象组,,-2,,1,311,3016|1|0,,,,,,,,,,,,,,,,,,,,,,,,307434,1,1.44.0,1279,,
60505006,实体对象|组,4,31,4,1,%1对象|对象组,,-2,,1,311,3017|1|0,,,,,,,,,,,,,,,,,,,,,,,,307435,1,1.44.0,1280,,
60505007,触发事件的对象,4,31,4,1,触发事件的对象,,-1,,1,47,,,,,,,,,,,,,,,,,,,,,,,,,307436,1,1.44.0,1281,,
60505008,事件中的目标对象,4,31,4,1,事件中的目标对象,,-1,,1,47,,,,,,,,,,,,,,,,,,,,,,,,,307437,1,1.44.0,1282,,
40024,对象碰撞盒的大小,4,31,4,1,%1的碰撞盒%2轴的大小,,-1,,1,6,1048|1|0,3|10019,1133|1|2,5|980001,,,,,,,,,,,,,,,,,,,2,95,307438,1,1.42.0,1283,,
60512002,区域中的所有对象,4,31,4,1,%1中的%2,,-1,,1,18,1001|1|0,,3089|0|2,5|3890001,,,,,,,,,,,,,,,,,,,,,307439,1,1.44.0,1284,,
60505020,事件中的星球,4,31,4,1,事件中的星球,,-1,,1,443,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52.0,1285,,
60505021,获取指定对象所在星球,4,31,4,1,获取指定%1所在的星球,,-1,,1,443,1048|1|0,,,,,,,,,,,,,,,,,,,,,,,,,,1.52.0,1285,,
60505022,对象所在星球,4,31,4,1,对象所在星球,,"0,1,2,4,14,16",,1,443,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52.0,1285,,
60505023,获取区域中带有标签的所有对象,4,31,4,1,%1带有%2%3标签的%4，是否精确匹配%5,,-1,,1,18,1001|1|0,,3147|0|2,5|4470001,3149|1|0,,3089|0|2,5|3890001,1014|1|0,5|320001,,,,,,,,,,,,,,,307512,,1.54.0,1413,,
60505024,获取对象的标签,4,31,4,1,获取%1%2的标签,,-1,,1,448,3150|1|2,5|4480001,1048|1|0,,,,,,,,,,,,,,,,,,,,,,307511,,,,,
60506001,此角色,4,32,4,1,此角色,,"1,2",,,362,,,,,,,,,,,,,,,,,,,,,,,,,307440,1,1.44.0,1286,,
60506015,获得效果的角色,4,32,4,1,获得效果的角色,,"1001,1002,",,,362,,,,,,,,,,,,,,,,,,,,,,,,,307441,1,1.44.0,1287,,
60506014,角色转换类型,4,32,4,1,%1转换为%2类型,,-1,,1,17,3062|1|0,,1106|1|2,5|730001,,,,,,,,,,,,,,,,,,,,,,,1.50.0,1288,,
60506009,角色的属性,4,32,4,1,%1的%2,,-1,,1,6,3062|1|0,,3104|1|2,5|4040001,,,,,,,,,,,,,,,,,,,,,307442,1,1.44.0,1289,,
