序号,类型（1=富文本，2=图片文件）,富文本,显示时间（tick，-1=无限时间）,底图文件,底图宽度（-1=自适应）,底图高度（-1=自适应）,组（数组，这个气泡id归属的组）,
112121,1,借天地星尘为引，以乐为咒，接下来，请聆我猫乐手用听魔力谱写的乐章！,200,,100,-1,112121,音乐演出开始气泡ID
112122,1,Showtime！各位旅人稍作停留，来欣赏我的魔法音乐表演吧！,200,,100,-1,112121,
112123,1,准备好了吗？我要催动魔法，奏响好听的乐曲咯！,200,,100,-1,112121,
112124,1,万物皆可和鸣，接下来我将驱使魔力拨动弦音，为你开启这场魔法演奏~,200,,100,-1,112121,
112125,1,星光就位，乐器就绪，接下来，请感受魔法音律的力量，融入乐曲之中，静心聆听吧！,200,,100,-1,112121,
112126,1,静下心好好听哦，乐曲里藏着星尘的魔力！本音乐演奏大师即将带你进入一场梦幻的听觉盛宴！,200,,100,-1,112121,
112127,1,喜欢音律的旅人不要走开，精彩演出马上开始！我即将施展魔力，奏响星尘间的旋律~,200,,100,-1,112121,
112128,1,星尘流淌于我的音律之中，而我，即将以魔力乐器，演绎独属于这片大地的曲调!,200,,100,-1,112121,
112129,1,天地漫溢星尘，万物皆可和鸣。我依靠魔力驱使各类乐器，调和音律。请静候魔法乐声响起!,200,,100,-1,112121,
112130,1,漫漫岁月，步行星尘，领悟音律与魔力相融的诀窍。此刻，我将唤醒乐器，为众人献上一场魔法演奏~,200,,100,-1,112121,
112131,1,原野难得有听众，我将调动星尘之力演奏乐曲，愿意停下脚步，成为我的观众吗？,200,,100,-1,112121,
112132,1,远方来客，有幸相逢。我是一名魔法演奏者，若你有闲暇，不妨留下来聆听星尘谱写的乐曲!,200,,100,-1,112121,
112133,1,乐曲终章，星尘余音就此散去，感谢驻足聆听~,200,,100,-1,112133,音乐演出结束气泡ID
112134,1,魔力渐收，乐章落幕，期待下次与你相逢再奏乐曲！,200,,100,-1,112133,
112135,1,曲子到此结束，要是喜欢，下次记得再来听哦！,200,,100,-1,112133,
112136,1,魔力缓缓归于沉寂，本场魔法演奏到此结束，感谢诸位耐心聆听~,200,,100,-1,112133,
112137,1,所有旋律已然奏响，乐器归于平静，愿星尘乐章留在你的记忆之中！,200,,100,-1,112133,
112138,1,随着最后一缕音律消散，本次表演落幕，期待日后再度奏响乐曲与你相遇,200,,100,-1,112133,
112139,1,世间旋律自有起落，此刻乐章走向终章，愿这片刻的悦耳，抚平你旅途的疲惫~,200,,100,-1,112133,
112140,1,一曲终歇，万籁渐静。乐章已然落幕，愿漫天星辉与温柔旋律，长久护佑前行的你！,200,,100,-1,112133,
112141,1,今日的演奏到此告一段落，期待来日再度奏响乐章与你相逢！,200,,100,-1,112133,
112142,1,流淌的魔力慢慢沉淀，我以星尘谱写的乐曲演奏完毕，感恩每一位静心聆听的旅人~,200,,100,-1,112133,
112143,1,乐曲已然终章，愿方才的旋律，为你的星尘旅途增添一丝温柔~,200,,100,-1,112133,
112144,1,以星尘为引谱写的乐曲到此结束，此番音律之约已至尾声，静待下一次奏响新曲！,200,,100,-1,112133,
112300-112499,,舞者,,,,,,
112301,1,跟随旋律舞动不能刻意强求，顺着乐曲流动，舞姿才会灵动好看~,200,,100,-1,112301,分享舞蹈和自己气泡ID
112302,1,魔法舞步讲究贴合乐章，用心感受旋律，魔力自然会伴随身姿舒展~,200,,100,-1,112301,
112303,1,我和小猫演奏家相伴许久，只需一段旋律，便能默契配合，无需言语~,200,,100,-1,112301,
112304,1,小猫负责奏响乐章，我负责随风起舞，我们二人搭档，可是绝佳组合~,200,,100,-1,112301,
112305,1,一路上四处巡游表演，我与演奏猫走过无数地方，留下许多舞姿与乐章~,200,,100,-1,112301,
112306,1,只要小猫的乐声响起，我立刻就能跟上节奏，这是我们长久相伴的默契~,200,,100,-1,112301,
112307,1,魔法舞步依靠魔力与旋律共鸣，光是苦练动作，可远远不够哦~,200,,100,-1,112301,
112308,1,真期待遇上全新的乐曲，这样我就能编排全新的魔法舞步啦~,200,,100,-1,112301,
112309,1,等到表演开始，你不妨驻足观赏，看看我和小猫的精彩配合~,200,,100,-1,112301,
112310,1,我经常和小猫演奏家一起出去合奏音乐表演，但有时我也会跟它走丢~,200,,100,-1,112301,
112314,1,我最喜欢跳舞啦！通常演奏小猫都会拿着乐器@item_11907#叫我，然后他奏歌我起舞，一起完成音乐演出表演~,200,,100,-1,112301,
112342,1,嘿嘿，我们要奔赴哪里去表演呀~真期待能快点演出~,200,,100,-1,112342,跟随演奏猫气泡
112343,1,每次听到猫乐手演奏的舒服的乐曲，我就忍不住的舞动起来~,200,,100,-1,112342,
112344,1,我要紧随演奏家左右，静待乐曲奏响，届时我便踏乐起舞~,200,,100,-1,112342,
112345,1,嘻嘻，小猫演奏家去哪，我就去哪，你奏歌我伴舞，我们是最棒的组合~,200,,100,-1,112342,
112346,1,演奏小猫~我们一会要去哪里音乐表演呀？我得好好准备一下~,200,,100,-1,112342,
112347,1,嘻嘻，下一场演奏什么时候开始，我已经等不及跳舞啦~,200,,100,-1,112342,
112348,1,什么时候才开始演奏呀，我的舞步早就蠢蠢欲动咯~,200,,100,-1,112342,
112349,1,小猫演奏家，咱们接下来要去往何地表演，还要等候多久呀~,200,,100,-1,112342,
112350,1,唔，究竟什么时候奏响乐曲？我已经期待很久想要起舞咯~,200,,100,-1,112342,
112351,1,嘿！演奏小猫咪，我们一会去人多的地方进行音乐表演吧，大家一定会喜欢的~,200,,100,-1,112342,
112500-112699,,老村长,,,,,,
112501,1,此地旧事如烟，皆是传奇，我相信你一定会感兴趣的。且待来日，再与你细说...,200,,100,-1,112501,分享传奇和自己气泡ID
112502,1,这里埋藏着无数传奇，改日，我慢慢讲给你听...,200,,100,-1,112501,
112503,1,嘘...听，那是她的回响。是她将符文与智慧赐予了萌宠，铸就了眼前的繁荣,200,,100,-1,112501,
112504,1,哈哈，小友很高兴见到你，是否已领学院新生大礼包？可随时带着"星尘之源"来找我兑换~,200,,100,-1,112501,
112505,1,在四叶村落与其他魔法学员相处可还融洽？是否在法术学习炼造之路可有遇到什么难题？,200,,100,-1,112501,
112506,1,魔法学院名为四叶村，你可已了解其背后的渊源？这里还有许多待你挖掘的秘密呢~,200,,100,-1,112501,
112507,1,唉，昔日的大法师已遭受虚空侵蚀，唯有勇士踏足腐化遗岛，方能将其解救,200,,100,-1,112501,
112508,1,四叶草小溪河畔的子民啊，日夜守望，都在祈盼她何时能再次归来...,200,,100,-1,112501,
112509,1,四叶村的传奇在等待一位新的勇士去续写，届时他会身披星辰符文法袍来拯救我们！你觉得会是谁呢~,200,,100,-1,112501,
112510,1,一代代萌宠学员在此成长，我见证了无数小家伙踏上魔法修行之路~,200,,100,-1,112501,
112511,1,符文魔法的奥秘，你可已参透？唯有澄澈之心，方能吟唱成法,200,,100,-1,112501,
112512,1,若是你愿意守护村落，四叶村的所有生灵，都会铭记你的善意~,200,,100,-1,112501,
112513,1,虚空的气息...愈发浓烈了，我们...还能撑多久...,200,,100,-1,112501,
112514,1,唯有领悟符文魔法真谛，才有机会抗衡源源不断的虚空之力！,200,,100,-1,112501,
112515,1,我曾亲眼见证村庄一步步走向复兴，可如今虚空压境，它又在一点点走向覆灭...面对这宿命，我该何去何从...,200,,100,-1,112501,
112516,1,曾几何时，这些萌宠学员还只是陪伴在人类魔法师左右，备受宠爱的小动物呢~,200,,100,-1,112501,
112517,1,很久以前，星尘之境还是一片祥和之地，流淌着无尽的魔力。可如今，虚空逐渐渗透，万物在哀鸣中腐化...,200,,100,-1,112501,
112518,1,虚空正在渗透...连荒野的生灵都在哀鸣，这股力量，变得愈发不可控制...,200,,100,-1,112501,
112519,1,四叶草承载古老誓约，村落的存续，皆源于多年前定下的守护之诺~,200,,100,-1,112501,
112520,1,今天可有好好研习法术？修行之路漫漫，还望你切莫半途而废…,200,,100,-1,112501,
112521,1,你今日可有勤修符文道法？修习魔法贵在持之以恒，切勿心生懈怠…,200,,100,-1,112501,
112522,1,漫天星辰皆有归属，一星对应一人。观星象知去向，观星辉知生机，观星体知魔力，试着寻找你的本命星辰吧~,200,,100,-1,112501,
112523,1,攻击魔法是大魔法师的必修课之一，不过我已看透你纯粹的魔力，待你加冕此冠归来~,200,,100,-1,112501,
112526,1,诸位不妨暂且放下手中琐事。接下来，我将为大家诉说这片土地，代代流传的过往传奇~,200,,100,-1,112526,故事演讲开始气泡ID
112527,1,这座村落藏着不为人知的往昔。此刻，就让我慢慢翻开尘封已久的旧事~,200,,100,-1,112526,
112528,1,今夜，借着漫天星辉，我来为大家讲述村落先辈们的传奇经历~,200,,100,-1,112526,
112529,1,各位小家伙、远道而来的旅人，不妨围坐过来。我打算讲讲咱们村庄流传许久的古老传奇...,200,,100,-1,112526,
112530,1,往事如同深埋泥土的星尘，沉寂许久。现在，就让我将村庄久远的故事，一一讲给诸位听...,200,,100,-1,112526,
112531,1,趁此刻夜色正好、星辉洒落，我来说一段咱们村庄代代相传的奇妙往事~,200,,100,-1,112526,
112532,1,静一静，星辉为证，属于村庄的往昔故事，现在开讲!,200,,100,-1,112526,
112533,1,时光封存了无数往事。且静下心，听我细说这座萌宠村落，代代相传的传奇篇章...,200,,100,-1,112526,
112534,1,天地星辉亘古不变，可村落的往事渐渐被人淡忘。不妨驻足聆听，一同回望属于此地的峥嵘往昔...,200,,100,-1,112526,
112535,1,故事就讲到这里啦，若是意犹未尽，待到星辉再临之时，我再诉说新的往事,200,,100,-1,112535,故事演讲结束气泡ID
112536,1,诸位，今日的传奇先分享到此，愿先辈的故事，能够给予你几分启发...,200,,100,-1,112535,
112537,1,希望方才的故事没有让你失望，日后若是有空，不妨再来听我讲述更多秘境传说~,200,,100,-1,112535,
112538,1,我能诉说的往事仅有这些，更多未知的故事，仍等待你们亲自去发掘~,200,,100,-1,112535,
112539,1,好啦，今天的故事说完咯，下次我们再来继续传说共鸣,200,,100,-1,112535,
112540,1,今天的故事就说到这里啦，若是感兴趣，下次我再继续讲述更多尘封旧事~,200,,100,-1,112535,
112541,1,这节篇章暂时落幕，切莫遗忘这片土地的过往...,200,,100,-1,112535,
112542,1,故事暂且收尾，待到下次我再继续为大家开启新的讲述...,200,,100,-1,112535,
112543,1,风声渐息，故事暂时收尾，时光仍会继续书写属于这片土地新的篇章,200,,100,-1,112535,
112544,1,昔有大魔法师，以符文魔法教化万物，一手缔造了学院与村庄的传奇....,200,,100,-1,112544,演讲故事气泡
112545,1,在很久很久以前，曾有一位伟大的魔法师，是她，开创了魔法学院，传授符文知识，带领动物人们学习魔法，才有了如今的村庄...,200,,100,-1,112544,
112546,1,奇迹在于，昔日大魔法师将【觉醒】符文记录于卷轴，吟唱和赋予了无数生灵智慧与人形...,200,,100,-1,112544,
112547,1,曾经的魔法屋被保留下来，作为大家共同学习与成长的圣地，供奉纪念这位伟大的导师。愿智慧与爱在此长存。愿，大家一切平安...,200,,100,-1,112544,
112549,1,远古学者破译古老符文，推开星尘秘境的大门，在此扎根筑屋，探索这片神奇的魔法天地...,200,,100,-1,112544,
112550,1,她唤醒萌宠赋予灵智，开课授法筑建家园，远行探索后，众人留守延续这份温柔传承...,200,,100,-1,112544,
112551,1,她过往探秘总爱带着一众小萌宠解闷，顽皮的小家伙们，唯独在她身边格外乖巧温顺...,200,,100,-1,112544,
112552,1,一场深夜魔法意外，让萌宠觉醒人形、开口言语，这份神奇秘法，唯有人类能够习得...,200,,100,-1,112544,
112553,1,她温柔赋予萌宠新生与魔法，从此这群小家伙，将人类视作此生最信仰的依靠...,200,,100,-1,112544,
112554,1,萌宠软萌护短、嫉恶如仇，一颗星影果缔结契约，便会终生追随、誓死守护主人...,200,,100,-1,112544,
112555,1,人与萌宠同心研学、各司其职，烟火融融的村落，成了星尘境最温暖的魔法圣地...,200,,100,-1,112544,
112556,1,她以四叶草寓意定名村落，藏着信任与爱意，敞开怀抱迎接每一位逐梦的旅人...,200,,100,-1,112544,
112557,1,安宁岁月骤然破碎，虚空裂缝撕裂天穹，她为护住伙伴，独自赴暗、被黑暗吞噬黑化...,200,,100,-1,112544,
112558,1,负伤的星芒带回绝望噩耗，老法师忍痛送别它远行，远赴迷拉星寻觅救世勇士...,200,,100,-1,112544,
112559,1,虚空黑雾不断侵蚀大地，浮岛沦陷、森林腐化，村中伙伴接连离奇消失、杳无音讯...,200,,100,-1,112544,
112560,1,诡异的蚀化怪物悄然现世，恐惧笼罩村落，封闭与缄默，成了所有人心底的禁忌...,200,,100,-1,112544,
112561,1,温柔的摇篮曲，曾是星洛安抚万物的温柔呢喃，夜夜萦绕村落，温柔治愈所有生灵...,200,,100,-1,112544,
112562,1,导师失踪后歌谣绝迹，深夜林间飘来扭曲曲调，是残存温柔，还是虚空编织的陷阱？,200,,100,-1,112544,
112563,1,他是星洛此生最好的挚友，受托留守故土，半生守护着满是回忆的四叶村落...,200,,100,-1,112544,
112564,1,浩劫耗尽他一身风华与魔力，余生只剩静坐望星，岁岁年年静待故人平安归来...,200,,100,-1,112544,
112565,1,虚空降临，阴霾笼罩村庄，它以滑稽戏法驱散压抑，化身照亮众人的开心果...,200,,100,-1,112544,
112566,1,从前的星芒是寸步不离星洛的胆小修狗，一场虚空灾祸，彻底褪去了满身稚气...,200,,100,-1,112544,
112567,1,它独自踏上遥远旅途寻找勇士，昔日的小跟屁虫，成长为承载希望的引路者...,200,,100,-1,112544,
112568,1,它孤身穿越星尘长路前往迷拉星，寻来勇士，完成了从小跟班到引路人的蜕变...,200,,100,-1,112544,
112585,1,炼造法术所需的载体纸张与玻璃瓶已然不足，正好在此补充一些,200,,100,-1,112585,拿材料练魔法气泡ID
112586,1,各类法术配方离不开容器与符纸，是时候取出储备的纸张与小玻璃瓶了,200,,100,-1,112585,
112587,1,从储物箱取几份材料，免得炼造途中缺少纸张与玻璃瓶,200,,100,-1,112585,
112588,1,不曾想材料消耗得如此迅速，纸张与玻璃瓶存量告急，及时补足下,200,,100,-1,112585,
112589,1,箱子里存放着备用材料，正好取出纸张与玻璃瓶补足储备,200,,100,-1,112585,
112590,1,还好箱中留有储备，取出纸张、玻璃瓶，不至于中断炼造工作,200,,100,-1,112585,
112591,1,储物箱内留存着备用器物，此刻取出纸张与玻璃瓶，继续推进法术炼造,200,,100,-1,112585,
112595,1,引星尘为引，以灵材为基，魔力循符文游走，法术就此凝练,200,,100,-1,112595,练造时气泡
112596,1,星尘归序，灵息相融，符文落器，新法初生,200,,100,-1,112595,
